event_url,rank,last_name,first_name,nationality,total_time,swim_time,bike_time,run_time,athlete_url
http://triathlonranking2.perfectpace.com/event/1752,36,Schlappal,Roland,AUT,10:59:45,01:34:17,05:18:53,03:58:52,http://triathlonranking2.perfectpace.com/athlete/25691
http://triathlonranking2.perfectpace.com/event/1752,37,Reininger,Markus,AUT,11:02:30,01:20:08,05:22:47,04:14:20,http://triathlonranking2.perfectpace.com/athlete/4775
http://triathlonranking2.perfectpace.com/event/1752,38,Planinsek,Vedran,CRO,11:13:06,01:23:01,05:18:56,04:23:50,http://triathlonranking2.perfectpace.com/athlete/263053
http://triathlonranking2.perfectpace.com/event/1752,39,Scerba,Marek,CZE,11:18:39,01:24:49,05:25:14,04:21:59,http://triathlonranking2.perfectpace.com/athlete/263054
http://triathlonranking2.perfectpace.com/event/1752,40,Hornyik,Markus,AUT,11:19:33,01:24:20,05:17:31,04:28:23,http://triathlonranking2.perfectpace.com/athlete/233732
http://triathlonranking2.perfectpace.com/event/1752,41,Ölzant,Stefan,AUT,11:21:50,01:08:51,04:43:56,05:24:38,http://triathlonranking2.perfectpace.com/athlete/241184
http://triathlonranking2.perfectpace.com/event/1752,42,Csanád,Simon,HUN,11:22:39,01:23:07,05:26:44,04:25:56,http://triathlonranking2.perfectpace.com/athlete/263055
http://triathlonranking2.perfectpace.com/event/1752,43,Kaupe,Michael,AUT,11:27:08,01:44:03,05:35:31,03:58:25,http://triathlonranking2.perfectpace.com/athlete/232583
http://triathlonranking2.perfectpace.com/event/1752,44,Schachner,Markus,AUT,11:28:48,01:18:22,06:22:47,03:41:58,http://triathlonranking2.perfectpace.com/athlete/252206
http://triathlonranking2.perfectpace.com/event/1752,45,Macek,Andreas,AUT,11:32:15,01:27:23,05:28:15,04:30:50,http://triathlonranking2.perfectpace.com/athlete/214143
http://triathlonranking2.perfectpace.com/event/1752,46,Fort,Vítezslav,CZE,11:34:47,01:13:57,05:27:58,04:40:02,http://triathlonranking2.perfectpace.com/athlete/198259
http://triathlonranking2.perfectpace.com/event/1752,47,Müllner,Wolfgang,AUT,11:35:43,01:32:48,05:37:07,04:18:51,http://triathlonranking2.perfectpace.com/athlete/3621
http://triathlonranking2.perfectpace.com/event/1752,48,Frühwirth,Alexander,AUT,11:41:17,01:10:33,05:49:52,04:34:54,http://triathlonranking2.perfectpace.com/athlete/449
http://triathlonranking2.perfectpace.com/event/1752,49,Höhl,Robert,AUT,11:45:15,01:33:34,05:32:44,04:28:12,http://triathlonranking2.perfectpace.com/athlete/240141
http://triathlonranking2.perfectpace.com/event/1752,50,Ziggerhofer,Stefan,AUT,11:46:41,01:24:24,05:53:39,04:23:40,http://triathlonranking2.perfectpace.com/athlete/257312
http://triathlonranking2.perfectpace.com/event/1752,51,Schram,Christian,AUT,11:47:03,01:51:20,05:29:33,04:11:41,http://triathlonranking2.perfectpace.com/athlete/148
http://triathlonranking2.perfectpace.com/event/1752,52,Just,Martin,AUT,11:47:10,01:15:18,05:12:34,05:06:57,http://triathlonranking2.perfectpace.com/athlete/192451
http://triathlonranking2.perfectpace.com/event/1752,53,Juen,Florian,AUT,11:47:39,01:24:32,05:39:37,04:36:57,http://triathlonranking2.perfectpace.com/athlete/127928
http://triathlonranking2.perfectpace.com/event/1752,54,Schnellinger,Michael,AUT,11:50:55,01:15:51,05:31:51,04:56:49,http://triathlonranking2.perfectpace.com/athlete/209533
http://triathlonranking2.perfectpace.com/event/1752,55,Vrbovský,Martin,SVK,11:51:14,01:28:02,05:37:03,04:36:08,http://triathlonranking2.perfectpace.com/athlete/230912
http://triathlonranking2.perfectpace.com/event/1752,56,Madavic,Dragan,CRO,11:51:42,01:19:24,05:47:42,04:27:21,http://triathlonranking2.perfectpace.com/athlete/263056
http://triathlonranking2.perfectpace.com/event/1752,57,Holzweber,Georg,AUT,11:51:48,01:08:53,05:03:28,05:31:44,http://triathlonranking2.perfectpace.com/athlete/235154
http://triathlonranking2.perfectpace.com/event/1752,58,Marouschek,Paul,AUT,11:59:23,01:18:34,05:12:54,05:18:12,http://triathlonranking2.perfectpace.com/athlete/1241
http://triathlonranking2.perfectpace.com/event/1752,59,Vecsera,Zsolt,HUN,12:05:56,01:25:39,05:39:44,04:52:11,http://triathlonranking2.perfectpace.com/athlete/251324
http://triathlonranking2.perfectpace.com/event/1752,60,Kupiec,Adam,POL,12:06:01,01:44:23,05:36:40,04:33:53,http://triathlonranking2.perfectpace.com/athlete/158180
http://triathlonranking2.perfectpace.com/event/1753,1,Weiss,Michael,AUT,03:41:56,00:26:40,01:52:04,01:19:25,http://triathlonranking2.perfectpace.com/athlete/387
http://triathlonranking2.perfectpace.com/event/1753,2,Silberbauer,Andreas,AUT,03:47:05,00:29:08,01:57:53,01:17:10,http://triathlonranking2.perfectpace.com/athlete/178783
http://triathlonranking2.perfectpace.com/event/1753,3,Aschenbrenner,Sebastian,AUT,03:50:22,00:26:25,01:58:28,01:22:14,http://triathlonranking2.perfectpace.com/athlete/14332
http://triathlonranking2.perfectpace.com/event/1753,4,Stengel,Lukas,GER,03:52:22,00:25:13,01:54:27,01:29:37,http://triathlonranking2.perfectpace.com/athlete/248172
http://triathlonranking2.perfectpace.com/event/1753,5,Nunar,Matevz,SLO,03:53:28,00:25:37,02:00:34,01:24:12,http://triathlonranking2.perfectpace.com/athlete/248110
http://triathlonranking2.perfectpace.com/event/1753,6,Badar,Gergö,HUN,03:58:03,00:25:33,01:59:43,01:29:45,http://triathlonranking2.perfectpace.com/athlete/125612
http://triathlonranking2.perfectpace.com/event/1753,7,Kandutsch,Florian,AUT,04:00:52,00:27:35,02:02:43,01:26:22,http://triathlonranking2.perfectpace.com/athlete/5308
http://triathlonranking2.perfectpace.com/event/1753,8,Wagner,Tamas,HUN,04:01:53,00:24:33,02:06:20,01:27:05,http://triathlonranking2.perfectpace.com/athlete/246168
http://triathlonranking2.perfectpace.com/event/1753,9,Halmheu,Florian,GER,04:05:14,00:31:14,02:08:44,01:22:15,http://triathlonranking2.perfectpace.com/athlete/263074
http://triathlonranking2.perfectpace.com/event/1753,10,Zsebe,Oliver,HUN,04:06:11,00:26:42,02:08:15,01:28:02,http://triathlonranking2.perfectpace.com/athlete/247930
http://triathlonranking2.perfectpace.com/event/1753,11,Marl,Reinhard,AUT,04:06:27,00:34:16,02:01:17,01:26:46,http://triathlonranking2.perfectpace.com/athlete/228917
http://triathlonranking2.perfectpace.com/event/1753,12,Deak,Zsombor,ROU,04:09:25,00:29:57,02:09:56,01:26:23,http://triathlonranking2.perfectpace.com/athlete/212696
http://triathlonranking2.perfectpace.com/event/1753,13,Alexandru,Toma,ROU,04:09:25,00:24:31,02:11:07,01:30:08,http://triathlonranking2.perfectpace.com/athlete/263075
http://triathlonranking2.perfectpace.com/event/1753,14,Türk,Matthias,GER,04:09:47,00:28:29,01:58:29,01:39:41,http://triathlonranking2.perfectpace.com/athlete/232246
http://triathlonranking2.perfectpace.com/event/1753,15,Klemen,Suligoj,SLO,04:10:27,00:33:28,02:12:33,01:18:29,http://triathlonranking2.perfectpace.com/athlete/263076
http://triathlonranking2.perfectpace.com/event/1753,16,Stengel,Jonas,GER,04:13:40,00:29:24,02:06:45,01:33:52,http://triathlonranking2.perfectpace.com/athlete/243772
http://triathlonranking2.perfectpace.com/event/1753,17,Mühlbacher,Roland,AUT,04:13:49,00:31:35,02:10:03,01:28:01,http://triathlonranking2.perfectpace.com/athlete/3616
http://triathlonranking2.perfectpace.com/event/1753,18,Szabó,Tamás,ROU,04:14:54,00:36:15,02:10:44,01:23:53,http://triathlonranking2.perfectpace.com/athlete/263077
http://triathlonranking2.perfectpace.com/event/1753,19,Allram,Rene,AUT,04:15:22,00:33:46,02:07:14,01:30:52,http://triathlonranking2.perfectpace.com/athlete/170722
http://triathlonranking2.perfectpace.com/event/1753,20,Olsan,Martin,CZE,04:16:10,00:30:51,02:08:37,01:32:55,http://triathlonranking2.perfectpace.com/athlete/178031
http://triathlonranking2.perfectpace.com/event/1753,21,Elbizanti,Yasin,AUT,04:16:55,00:35:40,01:58:46,01:38:30,http://triathlonranking2.perfectpace.com/athlete/210754
http://triathlonranking2.perfectpace.com/event/1753,22,Bruckner,Christian,AUT,04:18:16,00:31:52,02:09:07,01:32:50,http://triathlonranking2.perfectpace.com/athlete/35306
http://triathlonranking2.perfectpace.com/event/1753,23,Nikolics,Zorán,HUN,04:20:34,00:27:40,02:11:29,01:37:54,http://triathlonranking2.perfectpace.com/athlete/177318
http://triathlonranking2.perfectpace.com/event/1753,24,Unger,Alex,AUT,04:20:41,00:32:24,02:12:52,01:31:28,http://triathlonranking2.perfectpace.com/athlete/200545
http://triathlonranking2.perfectpace.com/event/1753,25,Stadlberger,Alexander,AUT,04:22:48,00:29:17,02:10:59,01:38:19,http://triathlonranking2.perfectpace.com/athlete/213414
http://triathlonranking2.perfectpace.com/event/1753,26,Auttrit,Fabian,AUT,04:23:15,00:31:18,02:14:09,01:34:08,http://triathlonranking2.perfectpace.com/athlete/251252
http://triathlonranking2.perfectpace.com/event/1753,27,Schedl,Simon,AUT,04:23:19,00:32:55,02:12:32,01:34:05,http://triathlonranking2.perfectpace.com/athlete/121719
http://triathlonranking2.perfectpace.com/event/1753,28,Mochart,Michael,AUT,04:24:44,00:32:46,02:08:38,01:39:35,http://triathlonranking2.perfectpace.com/athlete/232678
http://triathlonranking2.perfectpace.com/event/1753,29,Staschewski,Simon,GER,04:25:26,00:31:16,02:14:15,01:35:54,http://triathlonranking2.perfectpace.com/athlete/233580
http://triathlonranking2.perfectpace.com/event/1753,30,Kerekes,Abel,HUN,04:26:46,00:29:36,02:11:53,01:40:37,http://triathlonranking2.perfectpace.com/athlete/165070
http://triathlonranking2.perfectpace.com/event/1753,31,Peinhopf,Jonathan,AUT,04:26:51,00:31:28,02:07:24,01:44:33,http://triathlonranking2.perfectpace.com/athlete/251895
http://triathlonranking2.perfectpace.com/event/1753,32,Mürkli,Márton,HUN,04:27:47,00:24:28,02:21:19,01:38:37,http://triathlonranking2.perfectpace.com/athlete/263078
http://triathlonranking2.perfectpace.com/event/1753,33,Hartenstein,Alexander,AUT,04:28:10,00:33:42,02:11:49,01:38:34,http://triathlonranking2.perfectpace.com/athlete/241050
http://triathlonranking2.perfectpace.com/event/1753,34,Plank,Manuel,AUT,04:28:43,00:34:06,02:21:17,01:30:03,http://triathlonranking2.perfectpace.com/athlete/185023
http://triathlonranking2.perfectpace.com/event/1753,35,Trimmel,Andreas,AUT,04:29:09,00:31:36,02:16:05,01:38:34,http://triathlonranking2.perfectpace.com/athlete/2704
http://triathlonranking2.perfectpace.com/event/1753,36,Reiter,Markus,AUT,04:30:00,00:31:39,02:10:01,01:43:30,http://triathlonranking2.perfectpace.com/athlete/159204
http://triathlonranking2.perfectpace.com/event/1753,37,Pertschy,Benjamin,AUT,04:30:39,00:27:41,02:10:27,01:48:24,http://triathlonranking2.perfectpace.com/athlete/201076
http://triathlonranking2.perfectpace.com/event/1753,38,Rapacz,Jakub,POL,04:31:02,00:29:11,02:11:18,01:46:13,http://triathlonranking2.perfectpace.com/athlete/160149
http://triathlonranking2.perfectpace.com/event/1753,39,Simon,Gabriel,,04:31:11,00:25:10,02:18:20,01:43:10,http://triathlonranking2.perfectpace.com/athlete/263079
http://triathlonranking2.perfectpace.com/event/1753,40,Ernst,Markus,AUT,04:31:54,00:37:28,02:12:33,01:37:12,http://triathlonranking2.perfectpace.com/athlete/4598
http://triathlonranking2.perfectpace.com/event/1753,41,Hamacher,Jörg,GER,04:32:24,00:36:25,02:18:00,01:29:37,http://triathlonranking2.perfectpace.com/athlete/263080
http://triathlonranking2.perfectpace.com/event/1753,42,Sponner,Julian,AUT,04:32:42,00:28:35,02:13:15,01:47:28,http://triathlonranking2.perfectpace.com/athlete/200987
http://triathlonranking2.perfectpace.com/event/1753,43,Pillichshammer,Gerald,AUT,04:32:50,00:40:26,02:12:51,01:34:57,http://triathlonranking2.perfectpace.com/athlete/200782
http://triathlonranking2.perfectpace.com/event/1753,44,Henzl,Hermann,AUT,04:34:21,00:35:26,02:14:19,01:39:59,http://triathlonranking2.perfectpace.com/athlete/240721
http://triathlonranking2.perfectpace.com/event/1753,45,Simkovic,Oliver,SVK,04:35:57,00:26:21,02:14:53,01:49:41,http://triathlonranking2.perfectpace.com/athlete/263081
http://triathlonranking2.perfectpace.com/event/1753,46,Bürlein,Marius,GER,04:37:17,00:34:16,02:09:20,01:49:57,http://triathlonranking2.perfectpace.com/athlete/263082
http://triathlonranking2.perfectpace.com/event/1753,47,Grössinger,Alexander,AUT,04:37:26,00:37:15,02:14:43,01:40:01,http://triathlonranking2.perfectpace.com/athlete/85508
http://triathlonranking2.perfectpace.com/event/1753,48,Kollar,Peter,SVK,04:39:18,00:35:08,02:15:26,01:45:19,http://triathlonranking2.perfectpace.com/athlete/263083
http://triathlonranking2.perfectpace.com/event/1753,49,Frad,Georg,AUT,04:39:25,00:31:34,02:21:42,01:42:26,http://triathlonranking2.perfectpace.com/athlete/4853
http://triathlonranking2.perfectpace.com/event/1753,50,Cech,Jan,SVK,04:39:33,00:33:58,02:15:11,01:43:45,http://triathlonranking2.perfectpace.com/athlete/263084
http://triathlonranking2.perfectpace.com/event/1753,51,Padysak,Matus,SVK,04:40:12,00:35:19,02:15:05,01:45:27,http://triathlonranking2.perfectpace.com/athlete/263085
http://triathlonranking2.perfectpace.com/event/1753,52,Torau,Werner,AUT,04:42:15,00:31:49,02:13:44,01:52:44,http://triathlonranking2.perfectpace.com/athlete/8121
http://triathlonranking2.perfectpace.com/event/1753,53,Spindler,Bernhard,AUT,04:43:59,00:35:36,02:16:30,01:47:31,http://triathlonranking2.perfectpace.com/athlete/4567
http://triathlonranking2.perfectpace.com/event/1753,54,Schmusch,Wolfgang,SVK,04:44:53,00:31:42,02:24:00,01:44:07,http://triathlonranking2.perfectpace.com/athlete/263086
http://triathlonranking2.perfectpace.com/event/1753,55,Stadler,Christoph,AUT,04:45:34,00:39:56,02:27:31,01:33:15,http://triathlonranking2.perfectpace.com/athlete/262825
http://triathlonranking2.perfectpace.com/event/1753,56,Gludowatz,Felix,AUT,04:45:41,00:43:02,02:19:26,01:37:27,http://triathlonranking2.perfectpace.com/athlete/231093
http://triathlonranking2.perfectpace.com/event/1753,57,Götz,Manuel,AUT,04:45:58,00:38:20,02:11:36,01:52:09,http://triathlonranking2.perfectpace.com/athlete/231521
http://triathlonranking2.perfectpace.com/event/1753,58,Klawacs,Christian,AUT,04:46:47,00:34:03,02:18:48,01:49:54,http://triathlonranking2.perfectpace.com/athlete/7732
http://triathlonranking2.perfectpace.com/event/1753,59,Kössner,Manuel,AUT,04:47:10,00:34:45,02:26:03,01:41:43,http://triathlonranking2.perfectpace.com/athlete/257881
http://triathlonranking2.perfectpace.com/event/1753,60,Rother,Benjamin,GER,04:47:50,00:39:19,02:19:50,01:44:46,http://triathlonranking2.perfectpace.com/athlete/243358
http://triathlonranking2.perfectpace.com/event/1762,1,Bader,Jan,AUT,01:00:39,00:08:33,00:32:43,00:17:42,http://triathlonranking2.perfectpace.com/athlete/197449
http://triathlonranking2.perfectpace.com/event/1762,2,Luftensteiner,Peter,AUT,01:00:42,00:08:30,00:32:47,00:17:44,http://triathlonranking2.perfectpace.com/athlete/159868
http://triathlonranking2.perfectpace.com/event/1762,3,Keller,Niklas,AUT,01:01:02,00:08:36,00:32:39,00:18:08,http://triathlonranking2.perfectpace.com/athlete/178812
http://triathlonranking2.perfectpace.com/event/1762,4,Künz,Samuel,AUT,01:01:45,00:08:28,00:32:51,00:18:46,http://triathlonranking2.perfectpace.com/athlete/248793
http://triathlonranking2.perfectpace.com/event/1762,5,Künz,Noah,AUT,01:01:55,00:08:36,00:32:38,00:19:04,http://triathlonranking2.perfectpace.com/athlete/213699
http://triathlonranking2.perfectpace.com/event/1762,6,Meier,Moritz,AUT,01:02:13,00:09:01,00:32:17,00:19:13,http://triathlonranking2.perfectpace.com/athlete/186627
http://triathlonranking2.perfectpace.com/event/1762,7,Meier,Jakob,AUT,01:02:21,00:09:02,00:32:18,00:19:20,http://triathlonranking2.perfectpace.com/athlete/213698
http://triathlonranking2.perfectpace.com/event/1762,8,Kapeller,Brody,AUT,01:02:28,00:08:37,00:32:38,00:19:28,http://triathlonranking2.perfectpace.com/athlete/248791
http://triathlonranking2.perfectpace.com/event/1762,9,Alb,Jan,AUT,01:02:51,00:08:32,00:32:43,00:19:53,http://triathlonranking2.perfectpace.com/athlete/232167
http://triathlonranking2.perfectpace.com/event/1762,10,Leitner,Patrik,AUT,01:02:53,00:08:28,00:32:47,00:19:52,http://triathlonranking2.perfectpace.com/athlete/201059
http://triathlonranking2.perfectpace.com/event/1762,11,Schober,Maro,AUT,01:04:06,00:08:34,00:32:44,00:21:03,http://triathlonranking2.perfectpace.com/athlete/233327
http://triathlonranking2.perfectpace.com/event/1762,12,Dolinschek,Siméon,AUT,01:04:30,00:09:15,00:34:30,00:18:59,http://triathlonranking2.perfectpace.com/athlete/232163
http://triathlonranking2.perfectpace.com/event/1762,13,Vollmann,David,AUT,01:05:08,00:08:58,00:34:44,00:19:37,http://triathlonranking2.perfectpace.com/athlete/129317
http://triathlonranking2.perfectpace.com/event/1762,14,Lorber,Christoph,AUT,01:06:04,00:09:36,00:34:48,00:19:43,http://triathlonranking2.perfectpace.com/athlete/7665
http://triathlonranking2.perfectpace.com/event/1762,15,Mauersperger,Victor,AUT,01:06:38,00:09:11,00:35:15,00:20:27,http://triathlonranking2.perfectpace.com/athlete/263577
http://triathlonranking2.perfectpace.com/event/1762,16,Hauser,Jonas,AUT,01:07:00,00:08:34,00:35:51,00:20:40,http://triathlonranking2.perfectpace.com/athlete/242900
http://triathlonranking2.perfectpace.com/event/1762,17,Kühschweiger,Jürgen,AUT,01:07:24,00:09:20,00:35:34,00:20:35,http://triathlonranking2.perfectpace.com/athlete/206632
http://triathlonranking2.perfectpace.com/event/1762,18,Schweiger,Raphael,AUT,01:07:42,00:08:56,00:35:37,00:21:11,http://triathlonranking2.perfectpace.com/athlete/263578
http://triathlonranking2.perfectpace.com/event/1762,19,Galasso,Daniele,ITA,01:07:50,00:10:05,00:36:30,00:19:16,http://triathlonranking2.perfectpace.com/athlete/192383
http://triathlonranking2.perfectpace.com/event/1762,20,Weiß,Paul,AUT,01:08:06,00:09:01,00:35:19,00:21:47,http://triathlonranking2.perfectpace.com/athlete/263579
http://triathlonranking2.perfectpace.com/event/1762,21,Waldschütz,Sebastian,AUT,01:08:07,00:11:15,00:35:27,00:19:25,http://triathlonranking2.perfectpace.com/athlete/233806
http://triathlonranking2.perfectpace.com/event/1762,22,Groinig,Rene,AUT,01:08:21,00:10:09,00:34:36,00:21:31,http://triathlonranking2.perfectpace.com/athlete/8402
http://triathlonranking2.perfectpace.com/event/1762,23,Baumgartner,Lorenz,AUT,01:08:55,00:08:59,00:35:22,00:22:37,http://triathlonranking2.perfectpace.com/athlete/263580
http://triathlonranking2.perfectpace.com/event/1762,24,Dolgan,Tjaž,SLO,01:09:01,00:10:34,00:36:02,00:20:20,http://triathlonranking2.perfectpace.com/athlete/263581
http://triathlonranking2.perfectpace.com/event/1762,25,Legat,Maximilian,AUT,01:09:19,00:09:44,00:35:15,00:22:23,http://triathlonranking2.perfectpace.com/athlete/242902
http://triathlonranking2.perfectpace.com/event/1762,26,Leirer,Tobias,AUT,01:09:20,00:09:11,00:35:43,00:22:29,http://triathlonranking2.perfectpace.com/athlete/233831
http://triathlonranking2.perfectpace.com/event/1762,27,Gröbminger,Jonas,AUT,01:09:24,00:09:42,00:36:52,00:20:47,http://triathlonranking2.perfectpace.com/athlete/251200
http://triathlonranking2.perfectpace.com/event/1762,28,Caser,Emil,AUT,01:09:40,00:09:17,00:37:21,00:21:11,http://triathlonranking2.perfectpace.com/athlete/251419
http://triathlonranking2.perfectpace.com/event/1762,29,Peterka,Jan,SLO,01:10:00,00:09:05,00:37:18,00:21:50,http://triathlonranking2.perfectpace.com/athlete/263582
http://triathlonranking2.perfectpace.com/event/1762,30,Fresnel,Eloi,FRA,01:10:12,00:10:11,00:36:28,00:21:26,http://triathlonranking2.perfectpace.com/athlete/263583
http://triathlonranking2.perfectpace.com/event/1762,31,Leirer,Martin,AUT,01:10:27,00:11:09,00:35:26,00:21:50,http://triathlonranking2.perfectpace.com/athlete/21489
http://triathlonranking2.perfectpace.com/event/1762,32,Perik,Ferdinand,AUT,01:10:36,00:09:32,00:36:34,00:22:16,http://triathlonranking2.perfectpace.com/athlete/158939
http://triathlonranking2.perfectpace.com/event/1762,33,Lu?ovnik,Miha,SLO,01:11:26,00:10:22,00:36:19,00:22:42,http://triathlonranking2.perfectpace.com/athlete/263584
http://triathlonranking2.perfectpace.com/event/1762,34,Bachleitner-Hofmann,Felix,AUT,01:11:27,00:10:39,00:35:48,00:23:00,http://triathlonranking2.perfectpace.com/athlete/251420
http://triathlonranking2.perfectpace.com/event/1762,35,Kaufmann,Nicolas,AUT,01:11:31,00:11:20,00:37:14,00:20:41,http://triathlonranking2.perfectpace.com/athlete/251793
http://triathlonranking2.perfectpace.com/event/1762,36,Parzer,Roman,AUT,01:11:34,00:11:11,00:35:15,00:22:41,http://triathlonranking2.perfectpace.com/athlete/225460
http://triathlonranking2.perfectpace.com/event/1762,37,Köstl-Lenz,Massimo,AUT,01:11:37,00:10:25,00:36:20,00:22:48,http://triathlonranking2.perfectpace.com/athlete/13594
http://triathlonranking2.perfectpace.com/event/1762,38,Kaml,Kilian,AUT,01:11:38,00:09:02,00:35:41,00:24:41,http://triathlonranking2.perfectpace.com/athlete/248769
http://triathlonranking2.perfectpace.com/event/1762,39,Tischler,Andreas,AUT,01:12:12,00:11:22,00:35:51,00:22:25,http://triathlonranking2.perfectpace.com/athlete/201705
http://triathlonranking2.perfectpace.com/event/1762,40,Grün,Max,AUT,01:12:21,00:09:19,00:39:26,00:21:31,http://triathlonranking2.perfectpace.com/athlete/242846
http://triathlonranking2.perfectpace.com/event/1762,41,Lipovsek,Jan,SLO,01:12:46,00:11:37,00:37:30,00:21:39,http://triathlonranking2.perfectpace.com/athlete/13590
http://triathlonranking2.perfectpace.com/event/1762,42,Vrhunc,Tilen,SLO,01:13:00,00:11:10,00:37:38,00:21:42,http://triathlonranking2.perfectpace.com/athlete/260494
http://triathlonranking2.perfectpace.com/event/1762,43,Gstaltner,Markus,AUT,01:13:04,00:09:40,00:38:59,00:22:13,http://triathlonranking2.perfectpace.com/athlete/128894
http://triathlonranking2.perfectpace.com/event/1762,44,Mlakar,Nace,SLO,01:13:25,00:10:00,00:39:08,00:22:17,http://triathlonranking2.perfectpace.com/athlete/263585
http://triathlonranking2.perfectpace.com/event/1762,45,Mosshammer,Maximilian,AUT,01:13:27,00:09:02,00:37:35,00:24:54,http://triathlonranking2.perfectpace.com/athlete/243002
http://triathlonranking2.perfectpace.com/event/1762,46,Sattler,Fabio,AUT,01:13:35,00:09:15,00:38:08,00:24:15,http://triathlonranking2.perfectpace.com/athlete/263586
http://triathlonranking2.perfectpace.com/event/1762,47,Grabenhofer,Daniel,AUT,01:13:45,00:11:41,00:36:55,00:23:01,http://triathlonranking2.perfectpace.com/athlete/196983
http://triathlonranking2.perfectpace.com/event/1762,48,Leitner,Franz,AUT,01:13:50,00:12:50,00:36:22,00:22:05,http://triathlonranking2.perfectpace.com/athlete/7793
http://triathlonranking2.perfectpace.com/event/1762,49,Skof,Christian,AUT,01:13:53,00:11:07,00:37:12,00:23:04,http://triathlonranking2.perfectpace.com/athlete/9024
http://triathlonranking2.perfectpace.com/event/1762,50,Polak,Johannes,AUT,01:14:02,00:10:10,00:36:22,00:25:11,http://triathlonranking2.perfectpace.com/athlete/11293
http://triathlonranking2.perfectpace.com/event/1762,51,Schussmann,Christian,AUT,01:14:10,00:12:26,00:36:35,00:22:24,http://triathlonranking2.perfectpace.com/athlete/169841
http://triathlonranking2.perfectpace.com/event/1762,52,Wrulich,Martin,AUT,01:15:04,00:11:52,00:36:52,00:23:29,http://triathlonranking2.perfectpace.com/athlete/45475
http://triathlonranking2.perfectpace.com/event/1762,53,Jungmann,Martin,AUT,01:15:07,00:13:07,00:37:53,00:20:55,http://triathlonranking2.perfectpace.com/athlete/248506
http://triathlonranking2.perfectpace.com/event/1762,54,Rauter,Alexander,AUT,01:15:45,00:11:02,00:38:59,00:23:04,http://triathlonranking2.perfectpace.com/athlete/5183
http://triathlonranking2.perfectpace.com/event/1762,55,Bauer,Rene,AUT,01:15:47,00:12:00,00:38:55,00:22:34,http://triathlonranking2.perfectpace.com/athlete/9163
http://triathlonranking2.perfectpace.com/event/1762,56,Fleck,Nicolai,GER,01:15:57,00:13:10,00:37:41,00:22:14,http://triathlonranking2.perfectpace.com/athlete/241081
http://triathlonranking2.perfectpace.com/event/1762,57,Pichler-Klary,Christian,AUT,01:16:02,00:12:07,00:37:04,00:24:30,http://triathlonranking2.perfectpace.com/athlete/213974
http://triathlonranking2.perfectpace.com/event/1762,58,Schwarz,Albuin,AUT,01:16:03,00:11:32,00:38:42,00:23:28,http://triathlonranking2.perfectpace.com/athlete/7011
http://triathlonranking2.perfectpace.com/event/1762,59,Sneditz,Andreas,AUT,01:16:15,00:12:27,00:37:52,00:22:51,http://triathlonranking2.perfectpace.com/athlete/230868
http://triathlonranking2.perfectpace.com/event/1762,60,Kager,Manfred,AUT,01:17:26,00:13:12,00:38:20,00:23:30,http://triathlonranking2.perfectpace.com/athlete/127872
http://triathlonranking2.perfectpace.com/event/1749,1,Schweiger,Stefan,AUT,01:06:02,00:13:56,00:32:05,00:18:34,http://triathlonranking2.perfectpace.com/athlete/784
http://triathlonranking2.perfectpace.com/event/1749,2,Bruckner,Christian,AUT,01:06:12,00:13:28,00:32:39,00:18:46,http://triathlonranking2.perfectpace.com/athlete/35306
http://triathlonranking2.perfectpace.com/event/1749,3,Staudinger,Alfred,AUT,01:09:07,00:15:15,00:33:37,00:19:03,http://triathlonranking2.perfectpace.com/athlete/14183
http://triathlonranking2.perfectpace.com/event/1749,4,Wiesmüller,Patrick,AUT,01:09:19,00:13:40,00:34:50,00:19:31,http://triathlonranking2.perfectpace.com/athlete/250510
http://triathlonranking2.perfectpace.com/event/1749,5,Bühringer,Hannes,AUT,01:10:43,00:15:35,00:35:54,00:18:06,http://triathlonranking2.perfectpace.com/athlete/178994
http://triathlonranking2.perfectpace.com/event/1749,6,Worzfeld,Martin,AUT,01:10:51,00:15:21,00:34:16,00:19:47,http://triathlonranking2.perfectpace.com/athlete/14214
http://triathlonranking2.perfectpace.com/event/1749,7,Afflenzer,Demir,AUT,01:11:10,00:13:48,00:36:11,00:20:15,http://triathlonranking2.perfectpace.com/athlete/248183
http://triathlonranking2.perfectpace.com/event/1749,8,Krug,Alexander,AUT,01:11:50,00:16:08,00:34:22,00:19:42,http://triathlonranking2.perfectpace.com/athlete/252611
http://triathlonranking2.perfectpace.com/event/1749,9,Trautsamwieser,Thomas,AUT,01:12:28,00:14:39,00:35:49,00:20:29,http://triathlonranking2.perfectpace.com/athlete/240675
http://triathlonranking2.perfectpace.com/event/1749,10,Neuhauser,Andreas,AUT,01:12:31,00:15:58,00:33:49,00:20:48,http://triathlonranking2.perfectpace.com/athlete/205474
http://triathlonranking2.perfectpace.com/event/1749,11,Eigelsreiter,Tobias,AUT,01:12:45,00:15:31,00:36:29,00:19:22,http://triathlonranking2.perfectpace.com/athlete/230264
http://triathlonranking2.perfectpace.com/event/1749,12,Torau,Werner,AUT,01:12:50,00:13:54,00:36:24,00:21:09,http://triathlonranking2.perfectpace.com/athlete/8121
http://triathlonranking2.perfectpace.com/event/1749,13,Wallner,Michael,AUT,01:13:08,00:14:38,00:35:12,00:21:57,http://triathlonranking2.perfectpace.com/athlete/196989
